"seq","mdptn","email","kyoten","namae","url","ptnid","insdate","sent","sentdate"
"127","30","hiraga_shunji@example.com","","","","3","2012-11-28 11:50:00","0",""
"127","30","hiraga_shunji@example.com","","","","2","2012-11-28 11:50:00","0",""
"127","30","hiraga_shunji@example.com","","","","5","2012-11-28 11:50:00","0",""
"128","30","matsuda_shun@example.com","","","","7","2012-11-28 11:50:00","0",""
"128","30","matsuda_shun@example.com","","","","3","2012-11-28 11:50:00","0",""
"128","30","matsuda_shun@example.com","","","","2","2012-11-28 11:50:00","0",""
"128","30","matsuda_shun@example.com","","","","5","2012-11-28 11:50:00","0",""
"129","30","fukushi_takurou@example.com","","","","7","2012-11-28 11:50:00","0",""
"129","30","fukushi_takurou@example.com","","","","3","2012-11-28 11:50:00","0",""
"129","30","fukushi_takurou@example.com","","","","2","2012-11-28 11:50:00","0",""
"129","30","fukushi_takurou@example.com","","","","5","2012-11-28 11:50:00","0",""
"130","30","ishimaru_mika@example.com","","","","7","2012-11-28 11:50:00","0",""
"130","30","ishimaru_mika@example.com","","","","3","2012-11-28 11:50:00","0",""
"130","30","ishimaru_mika@example.com","","","","2","2012-11-28 11:50:00","0",""
"130","30","ishimaru_mika@example.com","","","","5","2012-11-28 11:50:00","0",""
"131","30","takeuchi_mantarou@example.com","","","","7","2012-11-28 11:50:00","0",""
"131","30","takeuchi_mantarou@example.com","","","","3","2012-11-28 11:50:00","0",""
"131","30","takeuchi_mantarou@example.com","","","","2","2012-11-28 11:50:00","0",""
"131","30","takeuchi_mantarou@example.com","","","","5","2012-11-28 11:50:00","0",""
"132","30","hirata_hikaru@example.com","","","","7","2012-11-28 11:50:00","0",""
"132","30","hirata_hikaru@example.com","","","","3","2012-11-28 11:50:00","0",""
"132","30","hirata_hikaru@example.com","","","","2","2012-11-28 11:50:00","0",""
"132","30","hirata_hikaru@example.com","","","","5","2012-11-28 11:50:00","0",""
"133","30","harada_ken@example.com","","","","7","2012-11-28 11:50:00","0",""
"133","30","harada_ken@example.com","","","","3","2012-11-28 11:50:00","0",""
"133","30","harada_ken@example.com","","","","2","2012-11-28 11:50:00","0",""
"133","30","harada_ken@example.com","","","","5","2012-11-28 11:50:00","0",""
"134","30","kusano_mitsuhiro@example.com","","","","7","2012-11-28 11:50:00","0",""
"134","30","kusano_mitsuhiro@example.com","","","","3","2012-11-28 11:50:00","0",""
"134","30","kusano_mitsuhiro@example.com","","","","2","2012-11-28 11:50:00","0",""
"134","30","kusano_mitsuhiro@example.com","","","","5","2012-11-28 11:50:00","0",""
"135","30","takeuchi_sachiko@example.com","","","","7","2012-11-28 11:50:00","0",""
"135","30","takeuchi_sachiko@example.com","","","","3","2012-11-28 11:50:00","0",""
"135","30","takeuchi_sachiko@example.com","","","","2","2012-11-28 11:50:00","0",""
"135","30","takeuchi_sachiko@example.com","","","","5","2012-11-28 11:50:00","0",""
"136","30","matsushima_ryuunosuke@example.com","","","","7","2012-11-28 11:50:00","0",""
"136","30","matsushima_ryuunosuke@example.com","","","","3","2012-11-28 11:50:00","0",""
"136","30","matsushima_ryuunosuke@example.com","","","","2","2012-11-28 11:50:00","0",""
"136","30","matsushima_ryuunosuke@example.com","","","","5","2012-11-28 11:50:00","0",""
"137","30","shibasaki_shouta@example.com","","","","7","2012-11-28 11:50:00","0",""
"137","30","shibasaki_shouta@example.com","","","","3","2012-11-28 11:50:00","0",""
"137","30","shibasaki_shouta@example.com","","","","2","2012-11-28 11:50:00","0",""
"137","30","shibasaki_shouta@example.com","","","","5","2012-11-28 11:50:00","0",""
"138","30","kawase_kanji@example.com","","","","7","2012-11-28 11:50:00","0",""
"138","30","kawase_kanji@example.com","","","","3","2012-11-28 11:50:00","0",""
"138","30","kawase_kanji@example.com","","","","2","2012-11-28 11:50:00","0",""
"138","30","kawase_kanji@example.com","","","","5","2012-11-28 11:50:00","0",""
"139","30","baba_jun@example.com","","","","7","2012-11-28 11:50:00","0",""
"139","30","baba_jun@example.com","","","","3","2012-11-28 11:50:00","0",""
"139","30","baba_jun@example.com","","","","2","2012-11-28 11:50:00","0",""
"139","30","baba_jun@example.com","","","","5","2012-11-28 11:50:00","0",""
"140","30","kuroiwa_asaka@example.com","","","","7","2012-11-28 11:50:00","0",""
"140","30","kuroiwa_asaka@example.com","","","","3","2012-11-28 11:50:00","0",""
"140","30","kuroiwa_asaka@example.com","","","","2","2012-11-28 11:50:00","0",""
"140","30","kuroiwa_asaka@example.com","","","","5","2012-11-28 11:50:00","0",""
"141","30","hiyoshi_kousuke@example.com","","","","7","2012-11-28 11:50:00","0",""
"141","30","hiyoshi_kousuke@example.com","","","","3","2012-11-28 11:50:00","0",""
"141","30","hiyoshi_kousuke@example.com","","","","2","2012-11-28 11:50:00","0",""
"141","30","hiyoshi_kousuke@example.com","","","","5","2012-11-28 11:50:00","0",""
"142","30","imai_ukyou@example.com","","","","7","2012-11-28 11:50:00","0",""
"142","30","imai_ukyou@example.com","","","","3","2012-11-28 11:50:00","0",""
"142","30","imai_ukyou@example.com","","","","2","2012-11-28 11:50:00","0",""
"142","30","imai_ukyou@example.com","","","","5","2012-11-28 11:50:00","0",""
"143","30","sugita_mayuko@example.com","","","","7","2012-11-28 11:50:00","0",""
"143","30","sugita_mayuko@example.com","","","","3","2012-11-28 11:50:00","0",""
"143","30","sugita_mayuko@example.com","","","","2","2012-11-28 11:50:00","0",""
"143","30","sugita_mayuko@example.com","","","","5","2012-11-28 11:50:00","0",""
"144","30","asano_seiji@example.com","","","","7","2012-11-28 11:50:00","0",""
"144","30","asano_seiji@example.com","","","","3","2012-11-28 11:50:00","0",""
"144","30","asano_seiji@example.com","","","","2","2012-11-28 11:50:00","0",""
"144","30","asano_seiji@example.com","","","","5","2012-11-28 11:50:00","0",""
"145","30","shiomi_sayaka@example.com","","","","7","2012-11-28 11:50:00","0",""
"145","30","shiomi_sayaka@example.com","","","","3","2012-11-28 11:50:00","0",""
"145","30","shiomi_sayaka@example.com","","","","2","2012-11-28 11:50:00","0",""
"145","30","shiomi_sayaka@example.com","","","","5","2012-11-28 11:50:00","0",""
"146","30","manabe_fumiyo@example.com","","","","7","2012-11-28 11:50:00","0",""
"146","30","manabe_fumiyo@example.com","","","","3","2012-11-28 11:50:00","0",""
"146","30","manabe_fumiyo@example.com","","","","2","2012-11-28 11:50:00","0",""
"146","30","manabe_fumiyo@example.com","","","","5","2012-11-28 11:50:00","0",""
"147","30","kikawada_seiji@example.com","","","","7","2012-11-28 11:50:00","0",""
"147","30","kikawada_seiji@example.com","","","","3","2012-11-28 11:50:00","0",""
"147","30","kikawada_seiji@example.com","","","","2","2012-11-28 11:50:00","0",""
"147","30","kikawada_seiji@example.com","","","","5","2012-11-28 11:50:00","0",""
"148","30","takakura_hiroyuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"148","30","takakura_hiroyuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"148","30","takakura_hiroyuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"148","30","takakura_hiroyuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"149","30","ishiduka_rinako@example.com","","","","7","2012-11-28 11:50:00","0",""
"149","30","ishiduka_rinako@example.com","","","","3","2012-11-28 11:50:00","0",""
"149","30","ishiduka_rinako@example.com","","","","2","2012-11-28 11:50:00","0",""
"149","30","ishiduka_rinako@example.com","","","","5","2012-11-28 11:50:00","0",""
"150","30","mihara_sachie@example.com","","","","7","2012-11-28 11:50:00","0",""
"150","30","mihara_sachie@example.com","","","","3","2012-11-28 11:50:00","0",""
"150","30","mihara_sachie@example.com","","","","2","2012-11-28 11:50:00","0",""
"150","30","mihara_sachie@example.com","","","","5","2012-11-28 11:50:00","0",""
"151","30","tanaka_yuuichi@example.com","","","","7","2012-11-28 11:50:00","0",""
"151","30","tanaka_yuuichi@example.com","","","","3","2012-11-28 11:50:00","0",""
"151","30","tanaka_yuuichi@example.com","","","","2","2012-11-28 11:50:00","0",""
"151","30","tanaka_yuuichi@example.com","","","","5","2012-11-28 11:50:00","0",""
"152","30","konishi_kyouko@example.com","","","","7","2012-11-28 11:50:00","0",""
"152","30","konishi_kyouko@example.com","","","","3","2012-11-28 11:50:00","0",""
"152","30","konishi_kyouko@example.com","","","","2","2012-11-28 11:50:00","0",""
"152","30","konishi_kyouko@example.com","","","","5","2012-11-28 11:50:00","0",""
"153","30","kasai_masayuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"153","30","kasai_masayuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"153","30","kasai_masayuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"153","30","kasai_masayuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"154","30","kikuta_mahiru@example.com","","","","7","2012-11-28 11:50:00","0",""
"154","30","kikuta_mahiru@example.com","","","","3","2012-11-28 11:50:00","0",""
"154","30","kikuta_mahiru@example.com","","","","2","2012-11-28 11:50:00","0",""
"154","30","kikuta_mahiru@example.com","","","","5","2012-11-28 11:50:00","0",""
"155","30","meguro_rio@example.com","","","","7","2012-11-28 11:50:00","0",""
"155","30","meguro_rio@example.com","","","","3","2012-11-28 11:50:00","0",""
"155","30","meguro_rio@example.com","","","","2","2012-11-28 11:50:00","0",""
"155","30","meguro_rio@example.com","","","","5","2012-11-28 11:50:00","0",""
"156","30","abe_kogan@example.com","","","","7","2012-11-28 11:50:00","0",""
"156","30","abe_kogan@example.com","","","","3","2012-11-28 11:50:00","0",""
"156","30","abe_kogan@example.com","","","","2","2012-11-28 11:50:00","0",""
"156","30","abe_kogan@example.com","","","","5","2012-11-28 11:50:00","0",""
"157","30","obata_mami@example.com","","","","7","2012-11-28 11:50:00","0",""
"157","30","obata_mami@example.com","","","","3","2012-11-28 11:50:00","0",""
"157","30","obata_mami@example.com","","","","2","2012-11-28 11:50:00","0",""
"157","30","obata_mami@example.com","","","","5","2012-11-28 11:50:00","0",""
"158","30","wakayama_mami@example.com","","","","7","2012-11-28 11:50:00","0",""
"158","30","wakayama_mami@example.com","","","","3","2012-11-28 11:50:00","0",""
"158","30","wakayama_mami@example.com","","","","2","2012-11-28 11:50:00","0",""
"158","30","wakayama_mami@example.com","","","","5","2012-11-28 11:50:00","0",""
"159","30","iwai_natsuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"159","30","iwai_natsuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"159","30","iwai_natsuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"159","30","iwai_natsuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"160","30","inoue_erika@example.com","","","","7","2012-11-28 11:50:00","0",""
"160","30","inoue_erika@example.com","","","","3","2012-11-28 11:50:00","0",""
"160","30","inoue_erika@example.com","","","","2","2012-11-28 11:50:00","0",""
"160","30","inoue_erika@example.com","","","","5","2012-11-28 11:50:00","0",""
"161","30","taira_hitoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"161","30","taira_hitoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"161","30","taira_hitoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"161","30","taira_hitoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"162","30","kashiwagi_kazuhisa@example.com","","","","7","2012-11-28 11:50:00","0",""
"162","30","kashiwagi_kazuhisa@example.com","","","","3","2012-11-28 11:50:00","0",""
"162","30","kashiwagi_kazuhisa@example.com","","","","2","2012-11-28 11:50:00","0",""
"162","30","kashiwagi_kazuhisa@example.com","","","","5","2012-11-28 11:50:00","0",""
"163","30","kasai_erika@example.com","","","","7","2012-11-28 11:50:00","0",""
"163","30","kasai_erika@example.com","","","","3","2012-11-28 11:50:00","0",""
"163","30","kasai_erika@example.com","","","","2","2012-11-28 11:50:00","0",""
"163","30","kasai_erika@example.com","","","","5","2012-11-28 11:50:00","0",""
"164","30","ooji_tooru@example.com","","","","7","2012-11-28 11:50:00","0",""
"164","30","ooji_tooru@example.com","","","","3","2012-11-28 11:50:00","0",""
"164","30","ooji_tooru@example.com","","","","2","2012-11-28 11:50:00","0",""
"164","30","ooji_tooru@example.com","","","","5","2012-11-28 11:50:00","0",""
"165","30","aono_noriko@example.com","","","","7","2012-11-28 11:50:00","0",""
"165","30","aono_noriko@example.com","","","","3","2012-11-28 11:50:00","0",""
"165","30","aono_noriko@example.com","","","","2","2012-11-28 11:50:00","0",""
"165","30","aono_noriko@example.com","","","","5","2012-11-28 11:50:00","0",""
"166","30","yokokawa_ayako@example.com","","","","7","2012-11-28 11:50:00","0",""
"166","30","yokokawa_ayako@example.com","","","","3","2012-11-28 11:50:00","0",""
"166","30","yokokawa_ayako@example.com","","","","2","2012-11-28 11:50:00","0",""
"166","30","yokokawa_ayako@example.com","","","","5","2012-11-28 11:50:00","0",""
"167","30","yamagami_reiko@example.com","","","","7","2012-11-28 11:50:00","0",""
"167","30","yamagami_reiko@example.com","","","","3","2012-11-28 11:50:00","0",""
"167","30","yamagami_reiko@example.com","","","","2","2012-11-28 11:50:00","0",""
"167","30","yamagami_reiko@example.com","","","","5","2012-11-28 11:50:00","0",""
"168","30","tsuji_satoshi@example.com","","","","7","2012-11-28 11:50:00","0",""
"168","30","tsuji_satoshi@example.com","","","","3","2012-11-28 11:50:00","0",""
"168","30","tsuji_satoshi@example.com","","","","2","2012-11-28 11:50:00","0",""
"168","30","tsuji_satoshi@example.com","","","","5","2012-11-28 11:50:00","0",""
"169","30","sakamoto_nao@example.com","","","","7","2012-11-28 11:50:00","0",""
"169","30","sakamoto_nao@example.com","","","","3","2012-11-28 11:50:00","0",""
"169","30","sakamoto_nao@example.com","","","","2","2012-11-28 11:50:00","0",""
"169","30","sakamoto_nao@example.com","","","","5","2012-11-28 11:50:00","0",""
"170","30","oouchi_kei@example.com","","","","7","2012-11-28 11:50:00","0",""
"170","30","oouchi_kei@example.com","","","","3","2012-11-28 11:50:00","0",""
"170","30","oouchi_kei@example.com","","","","2","2012-11-28 11:50:00","0",""
"170","30","oouchi_kei@example.com","","","","5","2012-11-28 11:50:00","0",""
"171","30","yoshizawa_sawa@example.com","","","","7","2012-11-28 11:50:00","0",""
"171","30","yoshizawa_sawa@example.com","","","","3","2012-11-28 11:50:00","0",""
"171","30","yoshizawa_sawa@example.com","","","","2","2012-11-28 11:50:00","0",""
"171","30","yoshizawa_sawa@example.com","","","","5","2012-11-28 11:50:00","0",""
"172","30","yajima_masami@example.com","","","","7","2012-11-28 11:50:00","0",""
"172","30","yajima_masami@example.com","","","","3","2012-11-28 11:50:00","0",""
"172","30","yajima_masami@example.com","","","","2","2012-11-28 11:50:00","0",""
"172","30","yajima_masami@example.com","","","","5","2012-11-28 11:50:00","0",""
"173","30","takaya_yuuki@example.com","","","","7","2012-11-28 11:50:00","0",""
"173","30","takaya_yuuki@example.com","","","","3","2012-11-28 11:50:00","0",""
"173","30","takaya_yuuki@example.com","","","","2","2012-11-28 11:50:00","0",""
"173","30","takaya_yuuki@example.com","","","","5","2012-11-28 11:50:00","0",""
"174","30","shida_sawa@example.com","","","","7","2012-11-28 11:50:00","0",""
"174","30","shida_sawa@example.com","","","","3","2012-11-28 11:50:00","0",""
"174","30","shida_sawa@example.com","","","","2","2012-11-28 11:50:00","0",""
"174","30","shida_sawa@example.com","","","","5","2012-11-28 11:50:00","0",""
"175","30","takagi_teruo@example.com","","","","7","2012-11-28 11:50:00","0",""
"175","30","takagi_teruo@example.com","","","","3","2012-11-28 11:50:00","0",""
"175","30","takagi_teruo@example.com","","","","2","2012-11-28 11:50:00","0",""
"175","30","takagi_teruo@example.com","","","","5","2012-11-28 11:50:00","0",""
"176","30","irie_katsuhisa@example.com","","","","7","2012-11-28 11:50:00","0",""
"176","30","irie_katsuhisa@example.com","","","","3","2012-11-28 11:50:00","0",""
"176","30","irie_katsuhisa@example.com","","","","2","2012-11-28 11:50:00","0",""
"176","30","irie_katsuhisa@example.com","","","","5","2012-11-28 11:50:00","0",""
"177","30","sugasawa_yutaka@example.com","","","","7","2012-11-28 11:50:00","0",""
"177","30","sugasawa_yutaka@example.com","","","","3","2012-11-28 11:50:00","0",""
"177","30","sugasawa_yutaka@example.com","","","","2","2012-11-28 11:50:00","0",""
